UF;2016
11;4
13;2
15;63
17;1
21;49
22;6
23;100
24;10
25;141
26;171
27;36
28;1
29;99
31;37
32;9
33;16
35;33
41;18
42;46
43;24
50;11
51;24
52;7
 ;
