UF;2018
11;125
12;59
13;234
14;37
15;350
16;62
17;124
21;313
22;331
23;655
24;196
25;237
26;430
27;137
28;134
29;563
31;1530
32;239
33;699
35;2207
41;915
42;735
43;1241
50;268
51;226
52;499
53;187
 ;
