UF;2017
11;113
12;64
13;207
14;50
15;301
16;46
17;115
21;318
22;317
23;644
24;180
25;250
26;438
27;104
28;127
29;603
31;1515
32;207
33;607
35;2306
41;774
42;739
43;1349
50;259
51;197
52;497
53;168
 ;
