UF;2014
11;84
12;49
13;233
14;15
15;208
16;34
17;85
21;255
22;244
23;566
24;169
25;158
26;325
27;118
28;110
29;448
31;1357
32;172
33;522
35;2232
41;620
42;587
43;1112
50;204
51;157
52;454
53;135
