UF;2021
11;145
12;70
13;297
14;69
15;398
16;63
17;167
21;386
22;376
23;823
24;254
25;280
26;546
27;158
28;132
29;837
31;1800
32;259
33;903
35;2645
41;1106
42;856
43;1517
50;305
51;264
52;653
53;190
 ;
